Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TBBAV,TBQAV,Ignore
2024-11-05 11:00:00,68820.01,70325.06,68766.03,69964.0,4586.84531,2024-11-05 11:59:59.999,319831471.6390329,577807.0,2558.71293,178364563.6289205,0.0
2024-11-05 12:00:00,69964.01,70071.43,69216.5,69639.99,3172.19973,2024-11-05 12:59:59.999,220993198.9059071,579000.0,1628.10237,113452401.255344,0.0
2024-11-05 13:00:00,69640.0,70577.91,69530.0,70191.98,2763.72791,2024-11-05 13:59:59.999,193651787.7256491,444905.0,1559.32848,109272549.67891,0.0
2024-11-05 14:00:00,70191.98,70468.35,69890.0,69949.66,1673.50723,2024-11-05 14:59:59.999,117403463.1398215,250779.0,777.61354,54566540.1288398,0.0
2024-11-05 15:00:00,69949.65,70260.0,69739.9,70229.99,1261.9449,2024-11-05 15:59:59.999,88325754.0386664,181708.0,592.50466,41476822.4647211,0.0
2024-11-05 16:00:00,70229.99,70267.95,68732.77,68995.99,2552.71002,2024-11-05 16:59:59.999,177287453.7355562,310249.0,1052.83951,73110446.8240382,0.0
2024-11-05 17:00:00,68995.99,69663.01,68786.91,69445.99,2494.19588,2024-11-05 17:59:59.999,173013712.0563745,279693.0,1369.71868,95046812.3109131,0.0
2024-11-05 18:00:00,69446.0,69620.0,69085.26,69160.0,963.20652,2024-11-05 18:59:59.999,66842766.0054066,95365.0,423.95049,29424696.0642739,0.0
2024-11-05 19:00:00,69160.0,69600.0,68888.88,69594.0,1070.14882,2024-11-05 19:59:59.999,74067795.4991952,91294.0,572.99022,39680355.8575338,0.0
2024-11-05 20:00:00,69594.01,69898.02,69294.99,69372.01,1037.67251,2024-11-05 20:59:59.999,72209492.22987,114471.0,526.85352,36669756.192518,0.0
2024-11-05 21:00:00,69372.01,71455.0,69298.0,71096.04,4435.56271,2024-11-05 21:59:59.999,313412533.9317793,454116.0,2457.96663,173594256.5146811,0.0
2024-11-05 22:00:00,71096.03,71412.03,70606.0,71128.81,4226.53164,2024-11-05 22:59:59.999,300430308.75731,397877.0,1758.9278,125014733.6307087,0.0
2024-11-05 23:00:00,71128.81,73287.21,70950.22,73077.05,7183.69545,2024-11-05 23:59:59.999,520204752.2364162,470888.0,4296.85196,311186939.7221275,0.0
2024-11-06 00:00:00,73077.05,75000.0,73070.05,74348.53,13585.407137,2024-11-06 00:59:59.999,1007136505.3338062,753221.0,7607.417947,563944465.4055663,0.0
2024-11-06 01:00:00,74348.53,74966.7,73912.0,74261.07,6021.94651,2024-11-06 01:59:59.999,448961343.0334482,340449.0,2959.24755,220648937.0853759,0.0
2024-11-06 02:00:00,74261.06,74850.0,73638.97,74768.38,4917.0169,2024-11-06 02:59:59.999,365186764.9732266,297053.0,2395.4953,178004493.3241698,0.0
2024-11-06 03:00:00,74768.38,75407.1,74200.01,74252.57,7948.700471,2024-11-06 03:59:59.999,595049359.557148,419308.0,4292.569651,321435651.1835053,0.0
2024-11-06 04:00:00,74252.56,74659.99,72727.0,73370.89,7177.23414,2024-11-06 04:59:59.999,530400329.4807911,495465.0,3222.71368,238248438.4437247,0.0
2024-11-06 05:00:00,73370.89,73539.53,72656.31,73456.04,5507.09957,2024-11-06 05:59:59.999,402489326.2572122,448732.0,2771.5756,202581018.8647619,0.0
2024-11-06 06:00:00,73456.05,74083.01,73456.04,73756.34,3452.56869,2024-11-06 06:59:59.999,254754806.6751026,367298.0,1855.07978,136877069.5673522,0.0
2024-11-06 07:00:00,73756.35,73944.27,73314.85,73830.01,2489.42033,2024-11-06 07:59:59.999,183293544.7919084,312622.0,1196.06525,88058444.9220364,0.0
2024-11-06 08:00:00,73830.01,74475.47,73657.27,74272.01,2541.3039,2024-11-06 08:59:59.999,188368883.8719111,331912.0,1230.13558,91185806.5764871,0.0
2024-11-06 09:00:00,74272.0,74757.58,74166.21,74171.47,2353.66921,2024-11-06 09:59:59.999,175268119.324822,335174.0,1052.05128,78353357.4302169,0.0
2024-11-06 10:00:00,74171.48,74271.99,73585.78,73987.05,2265.58654,2024-11-06 10:59:59.999,167555251.6722145,373106.0,1056.37404,78136276.5454638,0.0
2024-11-06 11:00:00,73987.06,74736.03,73488.0,73640.0,5206.19674,2024-11-06 11:59:59.999,385675300.6495232,679853.0,2540.60526,188260729.0403365,0.0
2024-11-06 12:00:00,73639.99,74499.0,73514.0,74298.0,4154.59288,2024-11-06 12:59:59.999,308063911.0198379,553114.0,2050.67376,152089208.1922239,0.0
2024-11-06 13:00:00,74297.99,74566.99,74150.0,74333.99,2437.22494,2024-11-06 13:59:59.999,181138201.5246713,193171.0,1072.07699,79686503.869969,0.0
2024-11-06 14:00:00,74333.99,74666.0,74151.52,74452.01,1976.24321,2024-11-06 14:59:59.999,147210880.5080781,148168.0,904.82791,67396921.8752069,0.0
2024-11-06 15:00:00,74452.0,75230.0,74404.57,75229.99,3088.9053,2024-11-06 15:59:59.999,231385607.0437728,174978.0,1934.1787,144882936.897283,0.0
2024-11-06 16:00:00,75229.99,75850.0,75037.87,75823.55,3998.017622,2024-11-06 16:59:59.999,301603438.6053007,237496.0,2152.260652,162398292.7903871,0.0
2024-11-06 17:00:00,75823.55,76400.0,75507.1,76101.99,4735.947457,2024-11-06 17:59:59.999,359354241.2726588,266370.0,2403.585487,182430441.1560502,0.0
2024-11-06 18:00:00,76101.98,76170.13,75658.2,75890.0,2060.40775,2024-11-06 18:59:59.999,156377588.9934378,171403.0,923.17106,70061327.4607108,0.0
2024-11-06 19:00:00,75890.0,76035.5,75519.94,75638.49,1348.01515,2024-11-06 19:59:59.999,102126592.4028439,117062.0,609.72722,46191788.5511249,0.0
2024-11-06 20:00:00,75638.5,75837.47,75552.78,75571.99,1015.70054,2024-11-06 20:59:59.999,76835678.340788,95348.0,500.30534,37848618.1832632,0.0
2024-11-06 21:00:00,75571.99,75643.64,75050.0,75349.08,1516.93383,2024-11-06 21:59:59.999,114247377.8565898,215719.0,615.93142,46387727.0629227,0.0
2024-11-06 22:00:00,75349.07,76022.79,75228.0,75386.0,2770.57793,2024-11-06 22:59:59.999,209182757.3785202,390205.0,1421.49213,107331668.7580077,0.0
2024-11-06 23:00:00,75386.0,75458.0,75141.51,75276.01,1461.71324,2024-11-06 23:59:59.999,110043660.1899019,233427.0,745.31336,56110948.8442523,0.0
2024-11-07 00:00:00,75276.01,75392.67,75003.83,75048.01,1421.02719,2024-11-07 00:59:59.999,106827596.8654485,234765.0,696.277,52342624.8366301,0.0
2024-11-07 01:00:00,75048.01,75048.01,74611.5,74707.34,2079.7949,2024-11-07 01:59:59.999,155604268.5720914,145729.0,1058.0811,79150230.8902129,0.0
2024-11-07 02:00:00,74707.34,74889.5,74670.0,74755.49,891.77676,2024-11-07 02:59:59.999,66699736.0942682,100950.0,462.44367,34588381.6474731,0.0
2024-11-07 03:00:00,74755.49,74831.07,74416.0,74768.27,1407.37166,2024-11-07 03:59:59.999,105033468.9531446,208031.0,663.86187,49552258.648334,0.0
2024-11-07 04:00:00,74768.28,74964.87,74673.67,74757.58,1056.17171,2024-11-07 04:59:59.999,79045310.3791945,142556.0,497.80218,37259593.6195807,0.0
2024-11-07 05:00:00,74757.58,75150.0,74649.54,75150.0,1308.84009,2024-11-07 05:59:59.999,98142503.492586,156108.0,645.58669,48410628.0802809,0.0
2024-11-07 06:00:00,75149.99,75150.11,74809.63,74916.76,698.93967,2024-11-07 06:59:59.999,52437415.3707733,112200.0,301.251,22605539.0512957,0.0
2024-11-07 07:00:00,74916.76,75040.0,74766.0,75031.2,919.92356,2024-11-07 07:59:59.999,68880540.8608971,177369.0,499.48994,37402618.7975334,0.0
2024-11-07 08:00:00,75031.2,75043.5,74691.74,74746.0,838.72131,2024-11-07 08:59:59.999,62772670.7310598,149144.0,372.74456,27902468.6385605,0.0
2024-11-07 09:00:00,74745.99,75118.0,74726.0,74991.88,662.91433,2024-11-07 09:59:59.999,49692550.8007853,145786.0,343.7328,25766701.4215804,0.0
2024-11-07 10:00:00,74991.88,75038.0,74601.63,74672.53,918.6513,2024-11-07 10:59:59.999,68705237.7271189,216640.0,430.206,32177746.8542637,0.0
2024-11-07 11:00:00,74672.54,75000.0,74512.19,74822.0,2268.50726,2024-11-07 11:59:59.999,169631096.2669458,296766.0,1086.51148,81250482.9231041,0.0
2024-11-07 12:00:00,74822.0,76059.69,74675.05,76059.69,3749.87711,2024-11-07 12:59:59.999,282902244.989158,358007.0,2021.76002,152542356.1580314,0.0
2024-11-07 13:00:00,76059.68,76200.0,75555.17,75893.99,3155.37329,2024-11-07 13:59:59.999,239093291.5859589,282014.0,1690.82868,128123113.4881996,0.0
2024-11-07 14:00:00,75893.98,76466.48,75739.9,76257.89,3177.19993,2024-11-07 14:59:59.999,242042487.0680137,263482.0,1713.63377,130569370.1778564,0.0
2024-11-07 15:00:00,76257.9,76718.99,75671.09,76604.01,4375.304665,2024-11-07 15:59:59.999,334020403.0782816,298864.0,1795.302835,137109104.9592448,0.0
2024-11-07 16:00:00,76604.0,76612.0,75906.56,76530.39,3142.40554,2024-11-07 16:59:59.999,239665904.2037437,373784.0,1424.60857,108682170.955948,0.0
2024-11-07 17:00:00,76530.4,76849.99,76268.52,76431.48,3091.90956,2024-11-07 17:59:59.999,236694275.4611058,277907.0,1514.59676,115965967.8734883,0.0
2024-11-07 18:00:00,76431.49,76572.0,76226.9,76260.0,539.47223,2024-11-07 18:59:59.999,41235264.4281772,64413.0,291.97016,22318139.025913,0.0
